,Unnamed: 0,gvkey,datadate,fyear,conm,at,lagged_at,capx,ceq,csho,xrd,cik_x,costat,prcc_f,date.filed,adoption_year,blockchain,Q,invest,invest_y1
22374,41497,161925,20201231,2020,CHINA FINANCE ONLINE CO LTD,77.957,89.165,0.059,15.359,2.442,8.109,1297830,A,7.99,0,0.0,0,1.0532675705837835,0.0916054505691695,0.0690727985224897
22378,41505,161942,20161231,2016,BANKFINANCIAL CORP,1620.037,1512.443,0.696,204.78,18.402,0.0,1303942,A,14.82,0,0.0,0,1.0419358570205497,0.000460182631676,0.0006993667428583
22379,41506,161942,20171231,2017,BANKFINANCIAL CORP,1625.558,1620.037,1.133,197.634,17.959,0.0,1303942,A,15.34,0,0.0,0,1.0478955903142182,0.0006993667428583,0.0009898139592681
22380,41507,161942,20181231,2018,BANKFINANCIAL CORP,1585.325,1625.558,1.609,187.15,16.482,0.0,1303942,A,14.95,0,0.0,0,1.0373777616577042,0.0009898139592681,0.0005033668175295
22381,41508,161942,20191231,2019,BANKFINANCIAL CORP,1488.015,1585.325,0.798,174.372,15.278,0.0,1303942,A,13.08,0,0.0,0,1.017112892007137,0.0005033668175295,0.001348776726041
22382,41509,161942,20201231,2020,BANKFINANCIAL CORP,1596.842,1488.015,2.007,172.93,14.77,0.0,1303942,A,8.78,0,0.0,0,0.97291566729833,0.001348776726041,0.0690727985224897
22383,41518,161966,20161231,2016,ARES CAPITAL CORP,9245.0,9531.356,0.0,5165.0,314.0,0.0,1287750,A,16.49,0,0.0,0,1.0013910221741482,0.0,0.0
22384,41519,161966,20171231,2017,ARES CAPITAL CORP,12347.0,9245.0,0.0,7098.0,426.0,0.0,1287750,A,15.72,0,0.0,0,0.9674997975216652,0.0,0.0
22385,41520,161966,20181231,2018,ARES CAPITAL CORP,12895.0,12347.0,0.0,7300.0,426.0,0.0,1287750,A,15.58,0,0.0,0,0.9485909267157816,0.0,0.0
22386,41521,161966,20191231,2019,ARES CAPITAL CORP,14905.0,12895.0,0.0,7467.0,431.0,0.0,1287750,A,18.65,0,0.0,0,1.038319355920832,0.0,0.0
22387,41522,161966,20201231,2020,ARES CAPITAL CORP,16196.0,14905.0,0.0,7176.0,423.0,0.0,1287750,A,16.89,0,0.0,0,0.9980532230180292,0.0,0.0690727985224897
22388,41525,161997,20161231,2016,HURON CONSULTING GROUP INC,1153.215,1164.16,13.936,648.033,21.718,0.0,1289848,A,50.65,0,0.0,0,1.3919335943427722,0.0119708631115997,0.0211599745060548
22389,41526,161997,20171231,2017,HURON CONSULTING GROUP INC,1036.928,1153.215,24.402,503.316,22.116,0.0,1289848,A,40.45,0,0.0,0,1.3773417247870634,0.0211599745060548,0.0086177632391062
22390,41527,161997,20181231,2018,HURON CONSULTING GROUP INC,1049.532,1036.928,8.936,540.624,22.546,0.0,1289848,A,51.31,0,0.0,0,1.587129558698544,0.0086177632391062,0.0126151465605622
22391,41528,161997,20191231,2019,HURON CONSULTING GROUP INC,1104.271,1049.532,13.24,585.465,22.719,0.0,1289848,A,68.72,0,0.0,0,1.8836460252963267,0.0126151465605622,0.0073577953237928
22392,41529,161997,20201231,2020,HURON CONSULTING GROUP INC,1057.476,1104.271,8.125,551.942,22.763,0.0,1289848,A,58.95,0,0.0,0,1.7470021541860052,0.0073577953237928,0.0690727985224897
22393,41538,162076,20161231,2016,ARC DOCUMENT SOLUTIONS INC,399.577,476.124,12.097,149.916,45.988,6.2,1305168,A,5.08,0,0.0,0,1.209479124173814,0.0384290646974317,0.0400573606588967
22394,41539,162076,20171231,2017,ARC DOCUMENT SOLUTIONS INC,339.425,399.577,9.106,130.237,45.266,6.9,1305168,A,2.55,0,0.0,0,0.9563712160271048,0.0400573606588967,0.068733888193268
22395,41540,162076,20181231,2018,ARC DOCUMENT SOLUTIONS INC,339.716,339.425,14.93,140.269,45.818,8.4,1305168,A,2.05,0,0.0,0,0.8635857598700091,0.068733888193268,0.065304548505222
22396,41541,162076,20191231,2019,ARC DOCUMENT SOLUTIONS INC,363.157,339.716,12.885,143.368,45.228,9.3,1305168,A,1.39,0,0.0,0,0.7783298132763515,0.065304548505222,0.0370087868332429
22397,41542,162076,20201231,2020,ARC DOCUMENT SOLUTIONS INC,345.438,363.157,6.44,147.668,42.792,7.0,1305168,A,1.48,0,0.0,0,0.7558582437369368,0.0370087868332429,0.0288155906414465
22398,41565,162127,20161231,2016,CONSOLIDATED COMM HLDGS INC,2092.758,2138.526,125.192,170.954,50.612,0.0,1304421,A,26.85,0,0.0,0,1.5676615260818498,0.0585412569218237,0.0865771388760669
22399,41566,162127,20171231,2017,CONSOLIDATED COMM HLDGS INC,3719.126,2092.758,181.185,568.287,70.777,0.0,1304421,A,12.19,0,0.0,0,1.0791811382566765,0.0865771388760669,0.0658262183104309
22400,41567,162127,20181231,2018,CONSOLIDATED COMM HLDGS INC,3535.261,3719.126,244.816,409.736,71.187,0.0,1304421,A,9.88,0,0.0,0,1.0830466435151465,0.0658262183104309,0.0656819963221951
22401,41568,162127,20191231,2019,CONSOLIDATED COMM HLDGS INC,3390.277,3535.261,232.203,340.881,71.961,0.0,1304421,A,3.88,0,0.0,0,0.9818090616194488,0.0656819963221951,0.06417263250171
22402,41569,162127,20201231,2020,CONSOLIDATED COMM HLDGS INC,3507.3,3390.277,217.563,382.533,79.228,0.0,1304421,A,4.89,0,0.0,0,1.0013947823111795,0.06417263250171,0.1369560630684572
22403,41572,162129,20161231,2016,MOSAIC CO,16840.7,17412.4,843.1,9584.6,350.239,0.0,1285785,A,29.33,0,0.0,0,1.0408480567909886,0.0484195171257264,0.0486975006977144
22404,41573,162129,20171231,2017,MOSAIC CO,18633.4,16840.7,820.1,9617.5,351.05,0.0,1285785,A,25.66,0,0.0,0,0.967286861227688,0.0486975006977144,0.0512252192299848
22405,41574,162129,20181231,2018,MOSAIC CO,20119.2,18633.4,954.5,10397.3,385.47,0.0,1285785,A,29.21,0,0.0,0,1.042858498349835,0.0512252192299848,0.0632331305419698
22406,41575,162129,20191231,2019,MOSAIC CO,19298.5,20119.2,1272.2,9185.5,378.764,0.0,1285785,A,21.64,0,0.0,0,0.9487500562219864,0.0632331305419698,0.0606575640593828
22407,41576,162129,20201231,2020,MOSAIC CO,19789.8,19298.5,1170.6,9581.4,379.092,0.0,1285785,A,23.01,0,0.0,0,0.95661941606282,0.0606575640593828,0.0651143518378154
22408,41580,162146,20161231,2016,CRYOPORT INC,8.112,5.824,0.658,5.68,17.604,0.454,1124524,A,3.24,0,0.0,0,7.330986193293886,0.1909340659340659,0.3600838264299803
22409,41581,162146,20171231,2017,CRYOPORT INC,20.264,8.112,1.715,17.887,25.702,1.206,1124524,A,8.59,0,0.0,0,11.01249407816818,0.3600838264299803,0.2346032372680616
22410,41582,162146,20181231,2018,CRYOPORT INC,56.62,20.264,2.914,38.547,30.319,1.84,1124524,A,11.03,0,0.0,0,6.225566407629813,0.2346032372680616,0.1603143765453903
22411,41583,162146,20191231,2019,CRYOPORT INC,135.873,56.62,5.336,126.281,37.34,3.741,1124524,A,16.46,0,0.0,0,4.594057686221694,0.1603143765453903,0.1354352961957121
22412,41584,162146,20201231,2020,CRYOPORT INC,552.405,135.873,8.918,379.854,39.837,9.484,1124524,A,43.88,0,0.0,0,3.476794308523638,0.1354352961957121,0.0304903105511354
22413,41587,162160,20161231,2016,MEDICAL PROPERTIES TRUST,6418.536,5609.351,0.0,3248.378,320.489,0.0,1287865,A,12.3,0,0.0,0,1.1080677431738326,0.0,0.0
22414,41588,162160,20171231,2017,MEDICAL PROPERTIES TRUST,9020.288,6418.536,0.0,3820.633,364.358,0.0,1287865,A,13.78,0,0.0,0,1.1330578624540593,0.0,0.0
22415,41589,162160,20181231,2018,MEDICAL PROPERTIES TRUST,8843.643,9020.288,0.0,4547.108,370.571,0.0,1287865,A,16.08,0,0.0,0,1.159625810313691,0.0,0.0
22416,41590,162160,20191231,2019,MEDICAL PROPERTIES TRUST,14467.331,8843.643,0.0,7028.047,517.456,0.0,1287865,A,21.11,0,0.0,0,1.2692583144741765,0.0,0.0
22417,41591,162160,20201231,2020,MEDICAL PROPERTIES TRUST,16829.014,14467.331,0.0,7338.532,541.353,0.0,1287865,A,21.79,0,0.0,0,1.2648729075868614,0.0,0.0690727985224897
22418,41601,162233,20161231,2016,DIGITAL ALLY INC,18.835,23.474,0.341,7.756,5.489,3.186,1342958,A,4.2,0,0.0,0,1.8122006902044068,0.1502513419101985,0.1843376692328112
22419,41602,162233,20171231,2017,DIGITAL ALLY INC,13.173,18.835,0.323,0.864,6.974,3.149,1342958,A,2.65,0,0.0,0,2.337364305776968,0.1843376692328112,0.1128064981401351
22420,41603,162233,20181231,2018,DIGITAL ALLY INC,14.339,13.173,0.042,-1.412,10.381,1.444,1342958,A,2.68,0,0.0,0,3.0387112071971547,0.1128064981401351,0.1541251133272892
22421,41604,162233,20191231,2019,DIGITAL ALLY INC,8.917,14.339,0.204,-6.317,12.016,2.006,1342958,A,1.02,0,0.0,0,3.0829112930357745,0.1541251133272892,0.2764382639901312
22422,41605,162233,20201231,2020,DIGITAL ALLY INC,20.798,8.917,0.622,14.357,26.771,1.843,1342958,A,2.34,0,0.0,0,3.3217203577267047,0.2764382639901312,0.0690727985224897
22423,41607,162254,20161231,2016,CELANESE CORP,8357.0,8586.0,246.0,2588.0,140.66,78.0,1306830,A,78.74,0,0.0,0,2.015623836304893,0.0377358490566037,0.0405647959794184
22424,41608,162254,20171231,2017,CELANESE CORP,9538.0,8357.0,267.0,2887.0,135.769,72.0,1306830,A,107.08,0,0.0,0,2.2215500650031457,0.0405647959794184,0.0428811071503459
22425,41609,162254,20181231,2018,CELANESE CORP,9313.0,9538.0,337.0,2984.0,128.096,72.0,1306830,A,89.97,0,0.0,0,1.9170833372704823,0.0428811071503459,0.0469236551057661
22426,41610,162254,20191231,2019,CELANESE CORP,9476.0,9313.0,370.0,2507.0,119.555,67.0,1306830,A,123.12,0,0.0,0,2.288793963697763,0.0469236551057661,0.046222034613761
22427,41611,162254,20201231,2020,CELANESE CORP,10909.0,9476.0,364.0,3526.0,114.168,74.0,1306830,A,129.94,0,0.0,0,2.0366660482170684,0.046222034613761,0.0506920891007425
22428,41614,162264,20161231,2016,NEENAH INC,765.6,751.4,68.5,338.3,16.771,9.4,1296435,A,85.2,0,0.0,0,2.4244895506792057,0.103673143465531,0.067398119122257
22429,41615,162264,20171231,2017,NEENAH INC,904.4,765.6,42.7,399.9,16.87,8.9,1296435,A,90.65,0,0.0,0,2.24874557717824,0.067398119122257,0.0522998673153471
22430,41616,162264,20181231,2018,NEENAH INC,861.2,904.4,38.1,390.2,16.859,9.2,1296435,A,58.92,0,0.0,0,1.7003393869019972,0.0522998673153471,0.0349512308406874
22431,41617,162264,20191231,2019,NEENAH INC,827.8,861.2,21.4,406.3,16.843,8.7,1296435,A,70.43,0,0.0,0,1.9421991906257552,0.0349512308406874,0.0320125634211162
22432,41618,162264,20201231,2020,NEENAH INC,806.6,827.8,18.9,367.6,16.829,7.6,1296435,A,55.32,0,0.0,0,1.6984630300024797,0.0320125634211162,0.0452516736920406
22433,41621,162293,20161231,2016,FIRST INTERNET BANCORP,1854.335,1269.87,3.173,153.942,6.478,0.0,1562463,A,32.0,0,0.0,0,1.0287725788490212,0.0024986809673431,0.0008180830324617
22434,41622,162293,20171231,2017,FIRST INTERNET BANCORP,2767.687,1854.335,1.517,224.127,8.411,0.0,1562463,A,38.15,0,0.0,0,1.0349579450277433,0.0008180830324617,0.0008017525103091
22435,41623,162293,20181231,2018,FIRST INTERNET BANCORP,3541.692,2767.687,2.219,288.735,10.171,0.0,1562463,A,20.44,0,0.0,0,0.9771748192671752,0.0008017525103091,0.0011590505329091
22436,41624,162293,20191231,2019,FIRST INTERNET BANCORP,4100.083,3541.692,4.105,304.913,9.742,0.0,1562463,A,23.71,0,0.0,0,0.9819686138061108,0.0011590505329091,0.0062337762430663
22437,41625,162293,20201231,2020,FIRST INTERNET BANCORP,4246.156,4100.083,25.559,330.944,9.801,0.0,1562463,A,28.74,0,0.0,0,0.9883981511748507,0.0062337762430663,0.0690727985224897
22441,41633,162335,20170331,2016,PRESTIGE CONSUMER HEALTHCARE,3911.348,2948.791,2.977,822.549,52.955,0.0,1295947,A,55.56,0,0.0,0,1.5419182338160655,0.0010095662934402,0.0032040104843649
22442,41634,162335,20180331,2017,PRESTIGE CONSUMER HEALTHCARE,3760.612,3911.348,12.532,1178.61,53.043,0.0,1295947,A,33.72,0,0.0,0,1.162207630034686,0.0032040104843649,0.0027867804495651
22443,41635,162335,20190331,2018,PRESTIGE CONSUMER HEALTHCARE,3441.036,3760.612,10.48,1095.831,51.799,0.0,1295947,A,29.91,0,0.0,0,1.1317850467126762,0.0027867804495651,0.0042312838342871
22444,41636,162335,20200331,2019,PRESTIGE CONSUMER HEALTHCARE,3513.905,3441.036,14.56,1170.971,50.086,0.0,1295947,A,36.68,0,0.0,0,1.1895849432469006,0.0042312838342871,0.0063299946925144
22445,41637,162335,20210331,2020,PRESTIGE CONSUMER HEALTHCARE,3429.273,3513.905,22.243,1358.298,49.911,0.0,1295947,A,44.08,0,0.0,0,1.2454686109854771,0.0063299946925144,0.0690727985224897
22446,41639,162338,20161231,2016,UNIVERSAL LOGISTICS HLDGS,570.457,510.998,97.351,147.732,28.43,0.0,1308208,A,16.35,0,0.0,0,1.555867488697658,0.1905115088513066,0.1110688448033769
22447,41640,162338,20171231,2017,UNIVERSAL LOGISTICS HLDGS,610.592,570.457,63.36,168.765,28.382,0.0,1308208,A,23.75,0,0.0,0,1.8275698011110528,0.1110688448033769,0.1090499056653215
22448,41641,162338,20181231,2018,UNIVERSAL LOGISTICS HLDGS,843.147,610.592,66.585,209.299,28.379,0.0,1308208,A,18.09,0,0.0,0,1.3606454271912254,0.1090499056653215,0.0945896741612079
22449,41642,162338,20191231,2019,UNIVERSAL LOGISTICS HLDGS,987.997,843.147,79.753,205.217,27.282,0.0,1308208,A,18.96,0,0.0,0,1.3158407566014876,0.0945896741612079,0.0918120196721245
22450,41643,162338,20201231,2020,UNIVERSAL LOGISTICS HLDGS,1063.049,987.997,90.71,239.573,26.913,0.0,1308208,A,20.59,0,0.0,0,1.295908909184807,0.0918120196721245,0.0690727985224897
22451,41652,162354,20160930,2016,DOLBY LABORATORIES INC,2310.106,2133.293,100.762,1970.256,101.422,219.607,1308547,A,54.29,0,0.0,0,2.5306416155795444,0.1501758080113702,0.1441184949954677
22452,41653,162354,20170930,2017,DOLBY LABORATORIES INC,2533.554,2310.106,99.617,2136.742,102.155,233.312,1308547,A,57.52,0,0.0,0,2.475876811782974,0.1441184949954677,0.122203039682596
22453,41654,162354,20180930,2018,DOLBY LABORATORIES INC,2659.269,2533.554,72.814,2189.551,103.24,236.794,1308547,A,69.97,0,0.0,0,2.893058505927757,0.122203039682596,0.1256555842977901
22454,41655,162354,20190930,2019,DOLBY LABORATORIES INC,2821.749,2659.269,96.281,2307.351,100.141,237.871,1308547,A,64.64,0,0.0,0,2.4763053836468094,0.1256555842977901,0.1082279111288778
22455,41656,162354,20200930,2020,DOLBY LABORATORIES INC,2917.325,2821.749,66.347,2432.643,100.297,239.045,1308547,A,66.28,0,0.0,0,2.4448311929593034,0.1082279111288778,0.1056083912488324
22456,41659,162385,20161231,2016,WEX INC,5997.097,3857.946,61.799,1497.189,42.841,0.0,1309108,A,111.6,0,0.0,0,1.547576035538528,0.0160186275287419,0.0132190624897346
22457,41660,162385,20171231,2017,WEX INC,6739.175,5997.097,79.276,1711.338,43.022,0.0,1309108,A,141.23,0,0.0,0,1.647654803444042,0.0132190624897346,0.0129321467390296
22458,41661,162385,20181231,2018,WEX INC,6770.595,6739.175,87.152,1785.697,43.129,0.0,1309108,A,140.06,0,0.0,0,1.628445615193347,0.0129321467390296,0.0151921655334575
22459,41662,162385,20191231,2019,WEX INC,8298.418,6770.595,102.86,1926.947,43.321,0.0,1309108,A,209.46,0,0.0,0,1.8612568877586064,0.0151921655334575,0.0096971495048815
22460,41663,162385,20201231,2020,WEX INC,8183.361,8298.418,80.471,1904.895,44.188,0.0,1309108,A,203.53,0,0.0,0,1.866231935753537,0.0096971495048815,0.0690727985224897
22461,41666,162387,20161231,2016,TEEKAY LNG PARTNERS LP,4315.474,4052.98,345.79,0.0,79.572,0.0,1308106,A,14.45,0,0.0,0,1.2664401175861562,0.085317470108414,0.1642016612775328
22462,41667,162387,20171231,2017,TEEKAY LNG PARTNERS LP,5019.299,4315.474,708.608,0.0,79.627,0.0,1308106,A,20.15,0,0.0,0,1.319662974849675,0.1642016612775328,0.1367019577833478
22463,41668,162387,20181231,2018,TEEKAY LNG PARTNERS LP,5384.781,5019.299,686.148,0.0,79.361,0.0,1308106,A,11.02,0,0.0,0,1.1624129597842512,0.1367019577833478,0.0181799408369625
22464,41669,162387,20191231,2019,TEEKAY LNG PARTNERS LP,5409.686,5384.781,97.895,0.0,77.509,0.0,1308106,A,15.56,0,0.0,0,1.2229408583048995,0.0181799408369625,0.0019376355670181
22465,41670,162387,20201231,2020,TEEKAY LNG PARTNERS LP,4854.004,5409.686,10.482,0.0,86.951,0.0,1308106,A,11.46,0,0.0,0,1.205285875330964,0.0019376355670181,0.0690727985224897
22466,41679,162400,20161231,2016,XPEL INC,21.795,19.526,0.386,10.349,25.785,0.0,1767258,A,1.4,0,0.0,0,2.181463638449185,0.0197685137765031,0.0684101858224363
22467,41680,162400,20171231,2017,XPEL INC,29.045,21.795,1.491,13.961,27.613,0.0,1767258,A,1.4,0,0.0,0,1.8503081425374417,0.0684101858224363,0.0776037183680495
22468,41681,162400,20181231,2018,XPEL INC,30.543,29.045,2.03,20.803,27.613,0.224,1767258,A,6.1015,0,0.0,0,5.835075778410765,0.0776037183680495,0.0710801165569852
22469,41682,162400,20191231,2019,XPEL INC,51.601,30.543,1.569,35.062,27.613,0.602,1767258,A,14.65,0,0.0,0,8.160102517393074,0.0710801165569852,0.0373054785759965
22470,41683,162400,20201231,2020,XPEL INC,83.84,51.601,1.781,53.383,27.613,0.144,1767258,A,51.56,0,0.0,0,17.344743320610686,0.0373054785759965,0.0690727985224897
22471,41685,162401,20161231,2016,HUNTSMAN CORP,9189.0,9820.0,421.0,1287.0,236.37,152.0,1307954,A,19.08,0,0.0,0,1.3507388834476004,0.0583503054989816,0.0457068233757753
22472,41686,162401,20171231,2017,HUNTSMAN CORP,10244.0,9189.0,282.0,2620.0,240.214,138.0,1307954,A,33.29,0,0.0,0,1.5248656833268257,0.0457068233757753,0.0453924248340492
22473,41687,162401,20181231,2018,HUNTSMAN CORP,7953.0,10244.0,313.0,2520.0,232.994,152.0,1307954,A,19.29,0,0.0,0,1.2482653413806108,0.0453924248340492,0.0516786118445869
22474,41688,162401,20191231,2019,HUNTSMAN CORP,8320.0,7953.0,274.0,2687.0,224.296,137.0,1307954,A,24.16,0,0.0,0,1.328364346153846,0.0516786118445869,0.0461538461538461
22475,41689,162401,20201231,2020,HUNTSMAN CORP,8713.0,8320.0,249.0,3519.0,220.046,135.0,1307954,A,25.14,0,0.0,0,1.2310290875702972,0.0461538461538461,0.0564673476414553
22476,41692,162404,20161231,2016,LHC GROUP INC,614.071,566.054,16.009,395.126,17.6,0.0,1303313,A,45.7,0,0.0,0,1.666362684445284,0.0282817540376006,0.0165713736685171
22477,41693,162404,20171231,2017,LHC GROUP INC,793.702,614.071,10.176,448.868,17.75,0.0,1303313,A,61.25,0,0.0,0,1.80423068103646,0.0165713736685171,0.041568498000509
22478,41694,162404,20181231,2018,LHC GROUP INC,1928.715,793.702,32.993,1316.925,30.678,0.0,1303313,A,93.88,0,0.0,0,1.810449257666373,0.041568498000509,0.0174255916503993
22479,41695,162404,20191231,2019,LHC GROUP INC,2140.295,1928.715,33.609,1413.323,30.992,0.0,1303313,A,137.76,0,0.0,0,2.3344585302493344,0.0174255916503993,0.0307784674542528
22480,41696,162404,20201231,2020,LHC GROUP INC,2483.354,2140.295,65.875,1528.77,31.14,0.0,1303313,A,213.32,0,0.0,0,3.059317680846146,0.0307784674542528,0.013278815666232
22481,41699,162408,20161231,2016,THE9 LTD -ADR,50.539,83.068,0.247,-48.915,23.916,11.233,1296774,A,1.25,0,0.0,0,2.5593897781910995,0.1382000288919921,0.1385860424622568
22482,41700,162408,20171231,2017,THE9 LTD -ADR,49.661,50.539,0.07,-72.821,23.916,6.934,1296774,A,0.6401,0,0.0,0,2.7746245866978105,0.1385860424622568,0.0725720384204909
22483,41701,162408,20181231,2018,THE9 LTD -ADR,23.953,49.661,0.033,-103.501,30.438,3.571,1296774,A,1.03,0,0.0,0,6.62986431762201,0.0725720384204909,0.0832463574500062
22484,41702,162408,20191231,2019,THE9 LTD -ADR,26.065,23.953,0.114,-120.521,37.643,1.88,1296774,A,0.912,0,0.0,0,6.940971264147324,0.0832463574500062,0.0164588528678304
22485,41703,162408,20201231,2020,THE9 LTD -ADR,7.424,26.065,0.055,-44.095,8.667,0.374,1296774,A,3.54,0,0.0,0,11.072222521551724,0.0164588528678304,0.0690727985224897
22486,41705,162449,20161231,2016,EXLSERVICE HOLDINGS INC,706.528,650.783,25.85,531.985,33.628,0.0,1297989,A,50.44,0,0.0,0,2.6477921894107523,0.0397213817816384,0.0497559898546129
22487,41706,162449,20171231,2017,EXLSERVICE HOLDINGS INC,824.775,706.528,35.154,599.821,33.889,0.0,1297989,A,60.35,0,0.0,0,2.752453881361584,0.0497559898546129,0.0490279167045557
22488,41707,162449,20181231,2018,EXLSERVICE HOLDINGS INC,1061.936,824.775,40.437,618.069,34.222,0.0,1297989,A,52.62,0,0.0,0,2.113713670127013,0.0490279167045557,0.037797004715915
22489,41708,162449,20191231,2019,EXLSERVICE HOLDINGS INC,1183.088,1061.936,40.138,670.001,34.185,0.0,1297989,A,69.46,0,0.0,0,2.440712018040923,0.037797004715915,0.0356896528407016
22490,41709,162449,20201231,2020,EXLSERVICE HOLDINGS INC,1247.857,1183.088,42.224,719.172,33.559,0.0,1297989,A,85.13,0,0.0,0,2.713101477172464,0.0356896528407016,0.0298495741098539
22491,41712,162453,20161231,2016,AEMETIS INC,77.81,83.141,0.629,-49.814,19.858,0.369,738214,A,1.39,0,0.0,0,1.994944351625755,0.0120037045501016,0.0447628839480786
22492,41713,162453,20171231,2017,AEMETIS INC,94.331,77.81,1.116,-78.393,20.088,2.367,738214,A,0.55,0,0.0,0,1.9481655023269129,0.0447628839480786,0.0457961857713795
22493,41714,162453,20181231,2018,AEMETIS INC,91.821,94.331,4.074,-110.843,20.345,0.246,738214,A,0.6065,0,0.0,0,2.341547603489398,0.0457961857713795,0.0956534997440672
22494,41715,162453,20191231,2019,AEMETIS INC,99.896,91.821,8.578,-154.373,20.57,0.205,738214,A,0.83,0,0.0,0,2.7162458957315603,0.0956534997440672,0.1957335629054216
22495,41716,162453,20201231,2020,AEMETIS INC,125.139,99.896,19.34,-184.745,22.83,0.213,738214,A,2.49,0,0.0,0,2.9305867874923086,0.1957335629054216,0.0690727985224897
22496,41719,162559,20161231,2016,LAZARD LTD,4556.508,4486.766,38.749,1235.987,122.137,0.0,1311370,A,41.09,0,0.0,0,1.8301581671753897,0.0086362872501039,0.0060726328144271
22497,41720,162559,20171231,2017,LAZARD LTD,4928.677,4556.508,27.67,1199.803,119.019,0.0,1311370,A,52.5,0,0.0,0,2.0243508552092178,0.0060726328144271,0.0100621322922966
22498,41721,162559,20181231,2018,LAZARD LTD,4997.241,4928.677,49.593,916.851,112.191,0.0,1311370,A,36.91,0,0.0,0,1.645179772198299,0.0100621322922966,0.0085561212677155
22499,41722,162559,20191231,2019,LAZARD LTD,5639.581,4997.241,42.757,609.991,104.253,0.0,1311370,A,39.96,0,0.0,0,1.6305360061323704,0.0085561212677155,0.0113990737964398
22500,41723,162559,20201231,2020,LAZARD LTD,5971.861,5639.581,64.286,911.772,105.038,0.0,1311370,A,42.3,0,0.0,0,1.59132913508871,0.0113990737964398,0.0690727985224897
22501,41726,162560,20160630,2016,AXOS FINANCIAL INC,7601.354,5823.719,10.239,678.527,63.219,0.0,1299709,A,17.71,0,0.0,0,1.058026700243141,0.0017581548835031,0.0011521631540907
22502,41727,162560,20170630,2017,AXOS FINANCIAL INC,8501.68,7601.354,8.758,829.184,63.536,0.0,1299709,A,23.72,0,0.0,0,1.0797359957090835,0.0011521631540907,0.0013899605724986
22503,41728,162560,20180630,2018,AXOS FINANCIAL INC,9539.504,8501.68,11.817,955.45,62.688,0.0,1299709,A,40.91,0,0.0,0,1.16867921854218,0.0013899605724986,0.0021051408962143
22504,41729,162560,20190630,2019,AXOS FINANCIAL INC,11220.238,9539.504,20.082,1067.987,61.129,0.0,1299709,A,27.25,0,0.0,0,1.0532767887811294,0.0021051408962143,0.0010991745451388
22505,41730,162560,20200630,2020,AXOS FINANCIAL INC,13851.9,11220.238,12.333,1225.783,59.613,0.0,1299709,A,22.08,0,0.0,0,1.006531381254557,0.0010991745451388,0.0007534706430164
22509,41759,162701,20170331,2016,NOVELIS INC,8344.0,8310.0,224.0,-59.0,0.001,58.0,1304280,A,0.0,0,0.0,0,1.0070709491850431,0.0339350180505415,0.0347555129434324
22510,41760,162701,20180331,2017,NOVELIS INC,9503.0,8344.0,226.0,860.0,0.001,64.0,1304280,A,0.0,0,0.0,0,0.9095022624434388,0.0347555129434324,0.0696622119330737
22511,41761,162701,20190331,2018,NOVELIS INC,9563.0,9503.0,590.0,1101.0,0.001,72.0,1304280,A,0.0,0,0.0,0,0.8848687650318937,0.0696622119330737,0.0714211021645927
22512,41762,162701,20200331,2019,NOVELIS INC,10989.0,9563.0,599.0,1412.0,0.001,84.0,1304280,A,0.0,0,0.0,0,0.8715078715078715,0.0714211021645927,0.0516880516880516
22513,41763,162701,20210331,2020,NOVELIS INC,12885.0,10989.0,485.0,1902.0,0.001,83.0,1304280,A,0.0,0,0.0,0,0.8523864959254948,0.0516880516880516,0.0690727985224897
22514,41765,162720,20161231,2016,NAVIOS MARITIME HOLDINGS INC,2752.895,2958.813,151.593,678.287,117.131,0.0,1333172,A,1.41,0,0.0,0,0.8136026655575312,0.0512343970369198,0.0170249864233833
22515,41766,162720,20171231,2017,NAVIOS MARITIME HOLDINGS INC,2629.981,2752.895,46.868,516.098,120.386,0.0,1333172,A,1.2,0,0.0,0,0.8586929715461824,0.0170249864233833,0.0267724367590488
22516,41767,162720,20181231,2018,NAVIOS MARITIME HOLDINGS INC,2682.496,2629.981,70.411,251.933,128.434,0.0,1333172,A,0.274,0,0.0,0,0.9192013393496208,0.0267724367590488,0.0353681794865677
22517,41768,162720,20191231,2019,NAVIOS MARITIME HOLDINGS INC,2142.855,2682.496,94.875,43.85,13.36,0.0,1333172,A,4.48,0,0.0,0,1.0074679808013145,0.0353681794865677,0.0477661810995144
22518,41769,162720,20201231,2020,NAVIOS MARITIME HOLDINGS INC,1971.325,2142.855,102.356,-141.558,15.881,0.0,1333172,A,2.25,0,0.0,0,1.0899345617795138,0.0477661810995144,0.0690727985224897
22519,41771,162742,20161231,2016,FREIGHTCAR AMERICA INC,339.255,406.904,13.846,256.914,12.38,0.386,1320854,A,14.93,0,0.0,0,0.787532681905941,0.0349763089082437,0.0037287586034104
22520,41772,162742,20171231,2017,FREIGHTCAR AMERICA INC,295.904,339.255,0.967,231.732,12.395,0.298,1320854,A,17.08,0,0.0,0,0.9323246728668758,0.0037287586034104,0.1337393208608197
22521,41773,162742,20181231,2018,FREIGHTCAR AMERICA INC,289.737,295.904,39.532,193.61,12.46,0.042,1320854,A,6.69,0,0.0,0,0.6194735225394066,0.1337393208608197,0.0225307779123826
